Process(_Total) IO Other Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec.1,Process(_Total) Pool Paged Bytes,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Process(_Total) IO Data Operations sec,Label
4443.188609,99.73906368,276.7492335,53449.1375,49928.00186,99.73906368,7856376,88.87177265,1.333409942,12.26737147,0
3226.956185,109.6053049,113.2054791,69568.36711,32298.2299,109.6053049,7907672,88.13759919,1.466737657,265.7461954,0
11418.62708,71.86641753,548.264766,1599.394455,240.7324988,71.86641753,7677552,64.13311101,0.933330098,3.933319698,0
11908.30442,136.4019596,563.7414324,5727.815623,95.06803248,136.4019596,8309416,93.86801524,1.866693485,1.533355363,0
3186.974214,12065.41187,103.4593369,2702.875177,146.7896004,12065.41187,6038656,282.713304,13.46571267,3.466421082,3
3470.471666,7416.62896,128.7384648,60582.0148,27485.36223,7416.62896,7825240,263.7438462,10.26707591,64.13588979,0
10191.02587,156.5347547,473.270964,1611.94797,241.9355301,156.5347547,7711544,114.7343751,1.400012712,4.133370864,0
7298.036101,95.46713891,375.535191,1595.00789,239.4678512,95.46713891,7778960,86.06709241,1.266672932,3.733351801,0
6211.652695,83.07093762,321.5498653,1028.852897,239.4789791,83.07093762,7702088,82.53757687,1.06672151,3.666855192,0
6091.971489,2149.703656,219.5371108,10264.77662,4505.077517,2149.703656,8791488,264.604553,8.333476725,7.133456076,4
2528.300876,124.4824997,122.8831528,5961.565535,239.368918,124.4824997,7933344,76.76865075,1.466067983,3.798448865,0
13938.38123,105.3331915,679.3324185,5967.791963,240.7330091,105.3331915,8014536,85.33321842,1.399998115,3.999994613,0
3062.165595,598.6469073,129.6623869,3006.700759,945.3021321,598.6469073,7699272,596.7803023,1.79994059,7.999735955,0
3012.817876,217.2679558,97.40057791,297.0017622,149.2675523,217.2679558,6041664,3.666688422,2.666682489,3.133351925,3
13933.9141,247.799658,670.1324086,5698.32547,406.6661055,247.799658,7962544,84.53321668,1.866664091,12.53331604,0
12671.5062,437.0680303,616.7352575,5456.817025,275.4008593,437.0680303,8368320,111.6003482,2.933342485,4.400013728,0
2301.49901,118.5349991,109.6015403,2510.035274,239.470032,118.5349991,8226216,91.80129011,1.600022486,3.800053403,0
23898.12176,398.9964676,1194.722756,12404346.85,12369964.88,398.9964676,8665296,225.1980062,2.533310905,140.6654213,0
16135.47274,91.19928074,789.260442,11673.24127,5252.358576,91.19928074,8163208,83.26600998,1.199990536,10.46658412,0
10064.83688,6887.702347,474.770292,15183.3166,9474.740467,6887.702347,7998280,154.9236392,6.132949574,8.466136912,0
3131.003551,2615.658661,101.5356104,9816.886827,2725.9278,2615.658661,8697104,118.0026464,6.333475372,20.06711671,1
6423.095624,29367.07534,240.6727477,1062481.845,356521.2748,29367.07534,5867992,960.4909351,30.53410483,96.60244082,3
1908.393715,6645.64478,61.33313134,4643.318041,145.5995205,6645.64478,6512928,4744.651041,92.13302991,2.599991437,7
5786.645372,2888.58937,236.1991308,10783.82698,5166.514321,2888.58937,7818912,234.3991374,6.466642869,30.9332195,0
8684.742391,8861.407886,407.8639612,32345.11878,15867.29475,8861.407886,7950160,180.5321358,7.533283363,31.66645661,0
3087.005278,6473.952771,71.85282398,22058.28373,11036.94036,6473.952771,11001080,326.0705148,12.73088069,168.6341787,6
5707.966627,6152.897359,246.1318943,4717.972416,144.3991557,6152.897359,6042984,262.3984658,12.53326006,2.533318522,3
3945.896881,203.8613391,196.7281922,61879.44955,27196.88925,203.8613391,7679224,57.13184029,3.133251451,260.0598704,0
3326.364553,2188.113775,110.1683414,991.9813233,205.9495234,2188.113775,7924240,184.2355698,6.194471434,7.12697251,0
11421.55933,612.0049654,556.6711831,779163.8549,573.0713162,612.0049654,8179992,283.4022993,2.133350642,7.133391209,0
8096.903483,232.7991417,365.5319857,5967.844665,240.7324458,232.7991417,8174072,139.866151,2.199991889,3.999985253,0
4453.826775,2991.862769,234.0049094,20745.36857,9144.858526,2991.862769,10127144,437.4758449,10.13354594,14.93364664,4
3269.217323,12570.41027,120.1981858,75080.93345,37232.63804,12570.41027,8025480,173.3307172,9.333192464,75.06553368,0
3684.716194,1555.010503,97.6048438,278.7471666,146.8739555,1555.010503,6510704,36.4018065,7.467037231,2.733468986,7
3578.717942,82.26171561,135.6585018,5968.174129,240.7188453,82.26171561,7707960,71.86234151,1.066602471,3.999759268,0
1332.272493,93.1384013,56.1363879,4698.322318,200.6109159,93.1384013,5667960,22.06786745,0.800043533,5.400293848,0
6075.974764,159.5993371,260.665584,69988.77598,32225.59949,159.5993371,7832896,76.79968103,1.933325304,264.932233,0
6542.27495,529.8889361,311.0130708,1935.814689,348.1479648,529.8889361,7919120,59.20248808,2.933456617,9.133717193,0
4186.991703,96.79210241,163.6533136,59089.77867,27059.25881,96.79210241,8118000,88.92607756,1.266563324,255.8457914,0
7610.77321,2774.456901,383.6653162,64700.03892,31783.75479,2774.456901,7316080,146.7994833,4.733316672,260.3990834,0
13253.53691,155.6023901,677.3437373,57366.28115,49795.36486,155.6023901,8219800,85.46797945,1.733359958,10.33349206,0
2167.085123,2748.374623,91.07024391,1646.064657,148.8058451,2748.374623,7819520,206.2080999,5.800227833,4.066826412,0
322422.5619,47308.91933,69.20163731,141695.0858,47319.0529,47308.91933,10227688,11601.8745,51.00120669,895.3545174,2
7245.312314,4734.890961,281.9468171,20793.37752,9160.801852,4734.890961,10125584,482.3266337,14.68473006,15.75271043,4
3644.821875,86.53068722,137.2624692,5181.70821,95.06375962,86.53068722,7602312,79.59756591,1.133298677,1.533286445,0
2518.786247,107.9994103,99.06612577,52303.44776,25594.52692,107.9994103,7548136,83.79954245,1.399992356,242.9320069,0
11654.04053,2725.169811,565.3234888,5081.793616,2519.316497,2725.169811,8697000,194.2900324,6.790066877,15.05915822,1
1222.541696,2535.217341,57.9337296,9718.199806,2684.68503,2535.217341,8565368,126.0008618,5.066701323,17.60012038,1
7556.20994,2539.039008,335.1888669,4866.835727,2440.414848,2539.039008,8700208,147.5364118,5.997415114,15.52664135,1
6338.453158,2936.957965,276.8689887,25168.47775,9148.343391,2936.957965,10218056,413.0701309,9.266744384,15.66679806,4
2436.450824,450.6984126,98.17787071,1311.504387,404.1755655,450.6984126,7826560,86.31387819,3.665840386,12.06394745,0
1266.14142,4429.428289,51.06699281,5.266700303,1.266674756,4429.428289,6036872,220.668076,8.400053648,0.200001277,3
11414.63084,3076.754402,587.1246321,20527.69578,9000.133285,3076.754402,10210464,463.3264668,10.59984291,12.66647895,4
9007.326007,82.26659976,473.3329484,3062.664176,239.4664719,82.26659976,7809456,76.79993754,1.066665799,4.266663196,0
3957.56331,130.0031747,146.136902,59435.71809,26949.0581,130.0031747,7904392,100.4691201,1.733375662,254.7395541,0
4444.639388,17152.52383,177.9429173,160447.2417,79188.39842,17152.52383,7909168,272.5480128,13.40072176,349.2188089,0
3221.707407,2789.995415,113.1277411,170524.9037,82800.50689,2789.995415,7212880,158.3921701,4.73309936,186.3241227,0
2990.103055,2545.894988,95.54940857,9905.599851,2771.532949,2545.894988,8536424,133.2224133,4.800807688,19.80333171,0
1906.166197,232.1292169,80.93189814,961.3829515,148.7973613,232.1292169,8047024,73.93202227,2.333291956,3.999929068,0
7243.796692,4844.019873,281.5306137,20773.19933,9149.44495,4844.019873,10128464,538.2614671,14.26652885,15.73318135,4
6851.332518,110.9462748,354.8413911,1028.786671,239.4946029,110.9462748,7832720,72.54179509,1.133465548,3.667094421,0
975.3050885,0.0,53.19845937,268.6588863,144.3958183,0.0,4990520,0.0,0.0,2.333265762,0
6123.162019,82.26257383,276.3862489,1032.815281,240.7213566,82.26257383,8086976,76.79617913,1.066613599,3.866474297,0
937.1961372,80.27775677,42.13915472,34.13804939,0.0,80.27775677,5018024,8.534512348,1.200165799,0.066675878,0
4438.924852,2872.814136,233.2065593,20742.45008,9144.923883,2872.814136,10215848,412.2782627,8.533573354,14.93375337,4
3909.694777,1399.628998,133.2630801,79318.7986,39737.53053,1399.628998,7735976,178.261869,5.066530309,173.1286739,0
3225.227725,139.737423,164.0714685,1028.83011,239.4736753,139.737423,7824320,107.8698237,1.53337821,3.666773981,0
7439.046805,218.3288372,384.5254147,357.592636,199.3292285,218.3288372,5354360,27.79942752,1.133309995,5.199892917,0
6440.341399,2881.02641,278.2756568,21617.8984,9148.562226,2881.02641,10128360,428.9471912,8.666946667,15.66717282,4
19423.37786,174.9331339,967.8655633,59826.99846,27150.56905,174.9331339,7911816,110.8665403,1.799997948,257.9997059,0
6106.318631,103.1896122,326.3671457,9561.504142,287.7043711,103.1896122,8010352,97.52351597,1.333199125,6.466015754,0
8144.255132,2566.813743,364.4114158,9954.845185,2787.954004,2566.813743,8699088,150.4047117,4.866819128,21.40067041,1
4725.894896,2992.817877,234.3347331,25139.4835,9000.320429,2992.817877,10363024,417.6024945,10.26672799,12.66674233,4
1629.847532,5307.604355,64.06591453,78.33241371,52.19938718,5307.604355,6239568,246.2637755,9.599887297,0.799990608,3
10596.69182,77.06684957,497.6678478,6820.682854,1187.336151,77.06684957,7704328,71.86683723,1.000002373,1.600003797,0
12736.10217,95.47243002,665.9735359,10853.32185,5151.777662,95.47243002,7687760,86.07186254,1.266743136,10.40062785,0
3854.410762,2913.680238,121.2725657,3230.685122,1036.693452,2913.680238,7925136,231.1925233,7.011904952,14.42449019,0
10541.83042,128.3979345,463.9258703,3795.605608,151.1975677,128.3979345,8254856,157.1308056,1.599974262,2.533292581,0
14239.80975,2575.12871,685.9498602,9755.435041,2700.19839,2575.12871,8557640,121.6029298,5.46679838,18.00043369,1
12457.60695,2864.160229,656.0880989,20721.74358,9144.965402,2864.160229,10161408,372.0121524,8.066930186,14.93382117,4
7617.1414,56.28643146,390.0703052,1175.346052,239.5507841,56.28643146,7981336,73.29240305,0.733590931,3.734644741,0
2037.229278,56.93787811,96.00766333,5398.230887,239.4857824,56.93787811,7707480,35.46949784,0.600047896,3.733631352,0
8198.474169,2880.292724,337.8697233,19736.71188,9000.34809,2880.292724,10121752,436.9372862,8.733412342,12.66678126,4
3125.571851,784.4906884,163.6798252,268.336319,144.2940583,784.4906884,6402040,56.75832766,12.25766701,2.331621441,0
14326.9215,144.2582955,693.8170192,5874.873874,365.7232969,144.2582955,8249656,61.76536472,0.834667091,9.946449498,0
4498.491107,2969.972122,235.5977885,25111.49762,9144.58083,2969.972122,10213784,461.0623388,9.933240093,14.9998592,4
19118.75486,11158.99596,949.1443308,58556.27847,26811.84399,11158.99596,7930840,206.1357218,9.000104281,59.73402545,0
5768.571724,2542.538332,195.6380784,6338.632468,3175.060179,2542.538332,8699888,172.799878,5.640760349,16.85349129,1
6581.9553,1256.71207,274.2620262,9106.245922,201.7299201,1256.71207,6405616,719.9878178,16.1997259,5.933232943,0
11957.48934,16855.55324,618.8080734,0.0,0.0,16855.55324,6404216,10984.40998,263.336769,0.0,0
3070.640038,18500.79294,99.42504119,4654.705668,148.1039681,18500.79294,6401704,288.6060216,288.939439,3.00075577,0
2184.978831,86.52985483,113.5954335,1028.69198,239.4570405,86.52985483,7808784,79.59680021,1.133287775,3.666519273,0
8391.339941,9361.584247,374.2580413,54561.14255,26685.38499,9361.584247,8038400,184.9957365,7.933150501,60.93192906,0
1864.138565,99.73361325,96.00026944,8335.823396,4611.47961,99.73361325,8335752,88.86691609,1.333337076,4.800013472,0
8725.899717,396.9049719,433.7642492,5635.129119,349.8960385,396.9049719,7824576,62.09986942,2.804510232,9.34836744,0
3152.961689,2538.755327,105.022862,8587.041358,2736.083177,2538.755327,8689536,125.7061407,5.890383589,20.08085315,1
4712.20052,2839.187484,246.6104941,28530.94742,13645.38066,2839.187484,10138648,406.8173114,8.733704982,21.06756316,4
3559.306303,2835.657582,114.3410315,54596.40913,25539.18613,2835.657582,7437568,204.1470779,4.733652034,242.4163211,0
6677.745975,180.874232,350.6813345,1067.844664,239.4766832,180.874232,8034896,95.53732934,2.266761478,3.800158948,0
944.9882435,0.0,51.60299848,4638.136173,144.4083911,0.0,4942016,0.0,0.0,2.400139464,0
2774.060277,317.7763574,73.79450969,242.781937,223.3167186,317.7763574,5575616,99.72591373,2.133174625,11.79912215,0
6006.078478,192.2649106,262.7309337,5397.350704,239.4644796,192.2649106,8174592,149.1986373,1.933315676,3.733299236,0
3085.507951,114.4015307,148.3353181,56051.54997,25566.74208,114.4015307,7400760,3.600048169,1.066680939,242.6699136,0
16197.43137,177.6683514,790.2373482,32499.4363,15655.823,177.6683514,7700432,140.6541115,1.333846482,22.67539019,0
1817.985614,2768.244761,78.46604574,225921.0122,112394.1773,2768.244761,7378320,143.9988605,4.666629738,200.4650803,0
5450.78771,6783.617308,192.2042682,64996.7767,30323.74006,6783.617308,10763960,511.2113523,16.73370493,353.3411799,6
24258.70433,2909.305869,403.2628599,11813.88848,5620.146946,2909.305869,7825664,224.6645458,6.466605622,19.9998112,0
1930.992744,229.0070458,99.06971471,1028.364973,239.4740345,229.0070458,8127528,91.06946857,2.666748714,3.666779481,0
2269.001071,3665.042747,111.2033198,122873.1348,61163.29259,3665.042747,7330616,96.40287795,3.533438818,318.8761862,0
2845.137502,99.73114257,140.0635899,5963.335672,239.4614065,99.73114257,8361752,88.86471461,1.333304045,3.799916529,0
2192.381072,90.7992161,106.1324171,5963.948511,239.4645993,90.7992161,7889368,82.39928862,1.19998964,3.799967194,0
1854.530082,83.19985412,93.86650209,1028.664863,239.4662468,83.19985412,7902712,73.99987025,1.066664796,3.666660238,0
6964.910931,2622.608025,345.5256074,5287.348442,2626.607936,2622.608025,8689544,132.3970396,5.933200667,17.73293682,1
3078.663444,2615.663929,97.79989764,12959.0531,4301.995497,2615.663929,8696528,146.7998463,5.99999372,20.79997823,1
6110.767569,109.597027,272.1926163,55188.63625,27325.85874,109.597027,7912808,108.3970595,1.466626882,259.5262933,0
1908.891936,93.19797885,88.99806993,56220.11411,25650.64372,93.19797885,7439608,12.93305286,1.199973977,243.4613868,0
11754.50367,17044.96406,569.3837825,69520.9795,32299.20713,17044.96406,8004672,245.3079011,13.20580871,266.7840143,0
4522.47643,3102.585767,236.8706698,38251.91312,26570.1157,3102.585767,10001072,447.4075612,11.0668537,15.13358909,4
8692.503489,5049.515997,353.3987867,3107658.33,1741810.42,5049.515997,10964496,380.1320282,8.866636225,190.2660134,6
1811.905032,2836.451332,81.79571281,98821.55377,49120.4921,2836.451332,7364760,161.9915095,4.999737947,306.4506046,0
2584.872182,0.0,89.22090029,279.3321011,146.8343964,0.0,5046176,0.0,0.0,2.733973776,0
3224.185427,4469.681352,103.5802562,4694.571819,147.9717946,4469.681352,6038288,189.2305968,8.331745192,3.066082231,3
1270.550511,1103.08158,57.20077335,3545.381267,144.4019523,1103.08158,6412264,450.2727544,13.73351901,2.533367584,7
3361.586863,2969.596168,116.7972272,6188.653081,936.2444402,2969.596168,7821600,229.1945589,7.399824328,7.466489412,0
1962.386211,95.46599586,97.5993142,1048.059302,239.464984,95.46599586,8284224,86.3327267,1.266657766,3.733307101,0
2141.777411,2640.521009,75.33488373,5447.712114,2733.789595,2640.521009,8697296,161.869998,5.60011525,18.46704672,1
12752.56406,398.5822073,588.2404076,3468.911814,405.4485674,398.5822073,8020408,82.19633076,2.799875014,12.86609232,0
3029.570209,220.9978269,97.93237033,284.4638694,148.0652107,220.9978269,5538776,2.799972467,2.199978367,2.933304489,3
18040.54649,2829.156306,932.4742384,52243.62422,25565.40759,2829.156306,7441536,154.801257,4.400035728,242.4686355,0
4954.558195,2784.805698,204.7288511,202139.5745,100792.26,2784.805698,7174920,147.5967686,4.533234086,288.9270078,0
7058.303135,73.73371429,361.5352013,5254.82715,168.000868,73.73371429,7908760,60.53364609,1.000005167,3.066682511,0
2622.695472,231.9123004,73.26002247,4544.054551,167.1848374,231.9123004,5290648,71.92681005,1.466533662,8.865862592,0
21654.12193,3027.531739,1082.19943,28106.85186,9148.261849,3027.531739,10215448,456.6664262,10.53332779,16.33332473,4
15984.83067,2579.29313,835.6085733,5372.321787,2696.160996,2579.29313,8565368,121.6012476,5.600057457,17.80018263,1
2009.13064,4424.408981,122.9780555,2218.540128,2218.540128,4424.408981,6041624,201.0064313,8.269674016,6.869164707,3
8952.628589,403.2042901,405.137644,10012.5732,4720.85023,403.2042901,8230736,51.33387953,2.33335816,9.800104273,0
7661.6488,98.0613184,374.3129183,11331.182,341.4480441,98.0613184,8038680,86.06197285,0.599967278,9.866128568,0
11808.3577,106.5570153,615.7368455,1028.561928,239.5198992,106.5570153,8269912,99.0886888,1.400311214,3.667481752,0
1840.034079,4.665738807,94.58119095,1028.46214,239.4190542,4.665738807,7901024,45.65758689,0.066653412,3.665937634,0
9437.123973,66.19759614,487.6489585,6194.708383,238.2580147,66.19759614,7997904,23.59914304,0.79997095,3.599869277,0
1913.878507,2831.550851,83.33384889,192283.4563,93817.51375,2831.550851,7903792,203.8679279,6.066704199,188.801168,0
1256.386925,2567.773278,59.59937977,5532.742423,2776.371107,2567.773278,8696064,125.9986888,5.333277832,18.86647033,1
3505.162004,98.39893336,124.5319834,1398.784837,95.06563616,98.39893336,7700936,87.99904609,1.33331888,1.599982656,0
4406.158027,721.9712752,158.9270102,2430.03665,842.4998131,721.9712752,8029328,256.3897991,3.466528745,34.39863139,0
2566.307693,21.33367439,124.5353242,51852.22894,25651.61008,21.33367439,7403832,0.0,0.333338662,243.4038912,0
5420.908738,574.5165957,212.9271301,7892.836722,460.3865874,574.5165957,8015904,105.4635942,2.933247878,15.73287498,0
1137.93907,2522.375921,54.12393696,7818.503382,3919.241233,2522.375921,8699184,125.4873501,4.744196943,19.04360745,1
1027.751566,199.9368802,43.73410918,62.93444979,14.40025546,199.9368802,10207920,0.0,0.933349891,0.600010644,6
14155.42816,110.7283387,697.5018713,5575.748497,295.5866671,110.7283387,8155344,25.73217264,1.066618555,6.733029629,0
15391.2398,124.941233,804.5842045,5397.807952,239.4818083,124.941233,8275176,89.07229841,1.733442933,3.733569394,0
5878.578434,2557.87764,241.2739901,9375.884589,2510.342864,2557.87764,8694160,126.0038246,4.933483081,15.067124,1
8138.956719,12471.56917,411.6011827,47696.07038,21386.06145,12471.56917,8022304,206.9339279,9.866695017,48.40013907,0
2890.324846,1212.613681,286.8190046,284.4188456,148.0764782,1212.613681,4960704,1092.339045,12.33415059,2.933527709,0
6409.595599,172.6665481,283.0664723,1598.732236,240.733168,172.6665481,8135336,143.4665682,2.399998352,3.933330632,0
